Datetime,Sea pressure - decibar,Practical salinity adjusted,QC
2025-05-11 19:37:55,125.4,36.368,1
2025-05-11 19:37:55,145.4,35.751,1
2025-05-11 19:37:55,165,35.889,1
2025-05-11 19:37:55,185.4,35.773,1
2025-05-11 19:37:55,213.1,35.754,1
2025-05-11 19:37:55,287.9,35.94,1
2025-05-11 19:37:55,363,35.727,1
2025-05-11 19:37:55,388,35.63,1
2025-05-11 19:37:55,438,35.535,1
2025-05-11 19:37:55,487.9,35.565,1
2025-05-11 19:37:55,538.2,35.566,1
2025-05-11 19:37:55,587.9,35.547,1
2025-05-11 19:37:55,637.7,35.568,1
2025-05-11 19:37:55,687.6,35.528,1
2025-05-11 19:37:55,762.7,35.535,1
2025-05-11 19:37:55,838.3,35.502,1
2025-05-11 19:37:55,888,35.468,1
2025-05-11 19:37:55,938,35.428,1
2025-05-11 19:37:55,962.6,35.414,1
2025-05-11 19:37:55,1012.9,35.365,1
2025-05-11 19:37:55,1087.7,35.309,1
2025-05-11 19:37:55,1112.8,35.288,1
2025-05-11 19:37:55,1187.8,35.239,1
2025-05-11 19:37:55,1237.6,35.202,1
2025-05-11 19:37:55,1287.7,35.167,1
2025-05-11 19:37:55,1337.8,35.145,1
2025-05-11 19:37:55,1388,35.112,1
2025-05-11 19:37:55,1437.8,35.086,1
2025-05-11 19:37:55,1512.6,35.036,1
2025-05-11 19:37:55,1537.8,35.025,1
2025-05-11 19:37:55,1612.6,34.977,1
2025-05-11 19:37:55,1662.6,34.953,1
2025-05-11 19:37:55,1738,34.925,1
2025-05-11 19:37:55,1788,34.903,1
2025-05-11 19:37:55,1838.1,34.883,1
2025-05-11 19:37:55,1888,34.868,1
2025-05-11 19:37:55,1938.6,34.855,1
2025-05-11 19:37:55,2012.6,34.84,1
2025-05-11 19:37:55,2031.8,34.837,1
2025-05-21 19:39:49,0.3,35.599,1
2025-05-21 19:39:49,1.8,35.603,1
2025-05-21 19:39:49,2.9,35.593,1
2025-05-21 19:39:49,4.8,35.603,1
2025-05-21 19:39:49,7.9,35.617,1
2025-05-21 19:39:49,8.7,35.59,1
2025-05-21 19:39:49,25.3,35.73,1
2025-05-21 19:39:49,45.4,36.294,1
2025-05-21 19:39:49,55.3,36.316,1
2025-05-21 19:39:49,85.4,36.282,1
2025-05-21 19:39:49,115.4,35.816,1
2025-05-21 19:39:49,135.7,35.84,1
2025-05-21 19:39:49,155.4,35.703,1
2025-05-21 19:39:49,165.4,35.657,1
2025-05-21 19:39:49,195.8,35.641,1
2025-05-21 19:39:49,212.8,35.627,1
2025-05-21 19:39:49,287.6,35.877,1
2025-05-21 19:39:49,337.9,35.868,1
2025-05-21 19:39:49,387.6,35.526,1
2025-05-21 19:39:49,413,35.519,1
2025-05-21 19:39:49,487.7,35.544,1
2025-05-21 19:39:49,562.5,35.553,1
2025-05-21 19:39:49,588.7,35.55,1
2025-05-21 19:39:49,662.7,35.526,1
2025-05-21 19:39:49,687.8,35.513,1
2025-05-21 19:39:49,762.6,35.496,1
2025-05-21 19:39:49,812.4,35.462,1
2025-05-21 19:39:49,863.1,35.481,1
2025-05-21 19:39:49,913,35.446,1
2025-05-21 19:39:49,987.8,35.386,1
2025-05-21 19:39:49,1037.6,35.355,1
2025-05-21 19:39:49,1063,35.331,1
2025-05-21 19:39:49,1113.1,35.3,1
2025-05-21 19:39:49,1163.5,35.249,1
2025-05-21 19:39:49,1212.8,35.221,1
2025-05-21 19:39:49,1262.9,35.188,1
2025-05-21 19:39:49,1312.6,35.157,1
2025-05-21 19:39:49,1388,35.126,1
2025-05-21 19:39:49,1437.8,35.096,1
2025-05-21 19:39:49,1513,35.059,1
2025-05-21 19:39:49,1563,35.025,1
2025-05-21 19:39:49,1613.5,34.989,1
2025-05-21 19:39:49,1637.5,34.974,1
2025-05-21 19:39:49,1688.1,34.956,1
2025-05-21 19:39:49,1738,34.928,1
2025-05-21 19:39:49,1787.8,34.907,1
2025-05-21 19:39:49,1837.9,34.894,1
2025-05-21 19:39:49,1913.8,34.87,1
2025-05-21 19:39:49,1988.2,34.855,1
2025-05-21 19:39:49,2007.4,34.849,1
2025-04-11 19:34:21,0.1,36.059,1
2025-04-11 19:34:21,0.8,36.059,1
2025-04-11 19:34:21,2.9,36.054,1
2025-04-11 19:34:21,4.9,36.056,1
2025-04-11 19:34:21,6.9,36.054,1
2025-04-11 19:34:21,9.9,36.054,1
2025-04-11 19:34:21,25.6,36.097,1
2025-04-11 19:34:21,45.5,36.437,1
2025-04-11 19:34:21,65.5,36.471,1
2025-04-11 19:34:21,85.2,35.892,1
2025-04-11 19:34:21,105.7,35.727,1
2025-04-11 19:34:21,135,35.617,1
2025-04-11 19:34:21,144.9,35.644,1
2025-04-11 19:34:21,175.2,35.593,1
2025-04-11 19:34:21,195,35.672,1
2025-04-11 19:34:21,212.7,35.693,1
2025-04-11 19:34:21,263.5,35.651,1
2025-04-11 19:34:21,313,35.664,1
2025-04-11 19:34:21,362.7,35.633,1
2025-04-11 19:34:21,412.7,35.678,1
2025-04-11 19:34:21,512.9,35.681,1
2025-04-11 19:34:21,537.9,35.648,1
2025-04-11 19:34:21,587.8,35.635,1
2025-04-11 19:34:21,663.2,35.589,1
2025-04-11 19:34:21,712.8,35.562,1
2025-04-11 19:34:21,762.7,35.532,1
2025-04-11 19:34:21,813.6,35.517,1
2025-04-11 19:34:21,863,35.486,1
2025-04-11 19:34:21,912.7,35.447,1
2025-04-11 19:34:21,962.8,35.422,1
2025-04-11 19:34:21,1013,35.377,1
2025-04-11 19:34:21,1063.3,35.327,1
2025-04-11 19:34:21,1137.5,35.264,1
2025-04-11 19:34:21,1188.1,35.224,1
2025-04-11 19:34:21,1238.1,35.191,1
2025-04-11 19:34:21,1263,35.173,1
2025-04-11 19:34:21,1337.7,35.13,1
2025-04-11 19:34:21,1387.8,35.108,1
2025-04-11 19:34:21,1438,35.074,1
2025-04-11 19:34:21,1463.2,35.059,1
2025-04-11 19:34:21,1537.7,35.008,1
2025-04-11 19:34:21,1588.8,34.978,1
2025-04-11 19:34:21,1638.1,34.95,1
2025-04-11 19:34:21,1712.8,34.919,1
2025-04-11 19:34:21,1737.9,34.911,1
2025-04-11 19:34:21,1812.7,34.886,1
2025-04-11 19:34:21,1837.9,34.88,1
2025-04-11 19:34:21,1888.1,34.867,1
2025-04-11 19:34:21,1962.7,34.846,1
2025-04-11 19:34:21,2003.9,34.837,1
2025-04-21 19:34:25,0.3,35.156,1
2025-04-21 19:34:25,1.9,35.337,1
2025-04-21 19:34:25,4.2,35.367,1
2025-04-21 19:34:25,4.9,35.373,1
2025-04-21 19:34:25,6.9,35.377,1
2025-04-21 19:34:25,9.9,35.392,1
2025-04-21 19:34:25,25.2,36.038,1
2025-04-21 19:34:25,45.1,36.285,1
2025-04-21 19:34:25,65.6,36.547,1
2025-04-21 19:34:25,75.4,36.525,1
2025-04-21 19:34:25,95.5,36.111,1
2025-04-21 19:34:25,125.4,35.66,1
2025-04-21 19:34:25,155.2,35.782,1
2025-04-21 19:34:25,175.2,35.7,1
2025-04-21 19:34:25,185.4,35.667,1
2025-04-21 19:34:25,237.7,35.779,1
2025-04-21 19:34:25,262.5,35.731,1
2025-04-21 19:34:25,312.7,35.642,1
2025-04-21 19:34:25,363.6,35.666,1
2025-04-21 19:34:25,437.7,35.687,1
2025-04-21 19:34:25,488.2,35.675,1
2025-04-21 19:34:25,513.3,35.661,1
2025-04-21 19:34:25,587.7,35.648,1
2025-04-21 19:34:25,612.7,35.623,1
2025-04-21 19:34:25,663.6,35.6,1
2025-04-21 19:34:25,737.5,35.547,1
2025-04-21 19:34:25,813.1,35.514,1
2025-04-21 19:34:25,862.8,35.487,1
2025-04-21 19:34:25,912.7,35.45,1
2025-04-21 19:34:25,963,35.419,1
2025-04-21 19:34:25,987.9,35.395,1
2025-04-21 19:34:25,1062.8,35.337,1
2025-04-21 19:34:25,1112.8,35.286,1
2025-04-21 19:34:25,1162.9,35.251,1
2025-04-21 19:34:25,1213,35.218,1
2025-04-21 19:34:25,1238.1,35.206,1
2025-04-21 19:34:25,1288,35.172,1
2025-04-21 19:34:25,1362.5,35.138,1
2025-04-21 19:34:25,1412.7,35.109,1
2025-04-21 19:34:25,1487.7,35.072,1
2025-04-21 19:34:25,1513.1,35.062,1
2025-04-21 19:34:25,1562.7,35.02,1
2025-04-21 19:34:25,1613.2,34.992,1
2025-04-21 19:34:25,1688,34.956,1
2025-04-21 19:34:25,1738,34.928,1
2025-04-21 19:34:25,1787.8,34.907,1
2025-04-21 19:34:25,1813,34.899,1
2025-04-21 19:34:25,1887.7,34.867,1
2025-04-21 19:34:25,1937.7,34.849,1
2025-04-21 19:34:25,1985.6,34.842,1
2025-05-01 19:24:55,0.4,36.114,1
2025-05-01 19:24:55,1.9,36.175,1
2025-05-01 19:24:55,3.8,36.233,1
2025-05-01 19:24:55,4.7,36.248,1
2025-05-01 19:24:55,7.3,36.255,1
2025-05-01 19:24:55,10.2,36.243,1
2025-05-01 19:24:55,26,36.295,1
2025-05-01 19:24:55,45.2,36.286,1
2025-05-01 19:24:55,65.4,36.367,1
2025-05-01 19:24:55,75,36.279,1
2025-05-01 19:24:55,105.1,36.319,1
2025-05-01 19:24:55,135.1,35.629,1
2025-05-01 19:24:55,155.3,35.803,1
2025-05-01 19:24:55,165.5,35.84,1
2025-05-01 19:24:55,185.4,35.627,1
2025-05-01 19:24:55,237.4,35.583,1
2025-05-01 19:24:55,262.5,35.736,1
2025-05-01 19:24:55,338,35.653,1
2025-05-01 19:24:55,387.9,35.538,1
2025-05-01 19:24:55,437.9,35.7,1
2025-05-01 19:24:55,487.8,35.693,1
2025-05-01 19:24:55,562.7,35.651,1
2025-05-01 19:24:55,612.5,35.624,1
2025-05-01 19:24:55,637.5,35.608,1
2025-05-01 19:24:55,687.9,35.568,1
2025-05-01 19:24:55,763.1,35.525,1
2025-05-01 19:24:55,813.2,35.508,1
2025-05-01 19:24:55,838.1,35.489,1
2025-05-01 19:24:55,912.6,35.441,1
2025-05-01 19:24:55,962.5,35.395,1
2025-05-01 19:24:55,1037.9,35.339,1
2025-05-01 19:24:55,1087.9,35.309,1
2025-05-01 19:24:55,1137.6,35.27,1
2025-05-01 19:24:55,1187.7,35.243,1
2025-05-01 19:24:55,1238.1,35.209,1
2025-05-01 19:24:55,1287.9,35.182,1
2025-05-01 19:24:55,1313,35.161,1
2025-05-01 19:24:55,1387.8,35.114,1
2025-05-01 19:24:55,1437.8,35.072,1
2025-05-01 19:24:55,1512.9,35.028,1
2025-05-01 19:24:55,1538,35.02,1
2025-05-01 19:24:55,1587.8,34.993,1
2025-05-01 19:24:55,1663.1,34.959,1
2025-05-01 19:24:55,1712.9,34.934,1
2025-05-01 19:24:55,1738,34.92,1
2025-05-01 19:24:55,1787.8,34.901,1
2025-05-01 19:24:55,1838.1,34.883,1
2025-05-01 19:24:55,1888.3,34.863,1
2025-05-01 19:24:55,1962.6,34.843,1
2025-05-01 19:24:55,2013.6,34.833,1
